Date,Lake,TAG.NUMBER,Species,Length..mm.,Weight..g.,Recap,Tag.Loss,Fin.Clipped,Notes,Gear,Site.Transect,Start.Latitude,Start.Longitude,End.Latitude,End.Longitude,On.Time..s.,Water.Temp..C.,Secchi..cm.,Weather,Year
5/16/2018,5 Island,18546,COC,601,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18547,COC,604,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18549,COC,550,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18551,COC,527,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18552,COC,575,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18553,COC,596,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18554,COC,582,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18555,COC,555,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18556,COC,564,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18557,COC,NA,NA,,NA,L Pectoral,Missing length,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18558,COC,586,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18559,COC,605,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18560,COC,614,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18561,COC,574,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18562,COC,638,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18563,COC,608,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18564,COC,574,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18565,COC,651,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18566,COC,614,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18567,COC,610,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18568,COC,635,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18569,COC,682,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18570,COC,592,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18571,COC,577,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18572,COC,635,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18573,COC,579,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18574,COC,582,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18575,COC,658,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18576,COC,609,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18577,COC,579,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18578,COC,571,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18579,COC,543,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18580,COC,618,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18581,COC,600,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18600,COC,620,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,18767,COC,674,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19401,COC,656,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19402,COC,601,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19403,COC,739,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19404,COC,702,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19405,COC,590,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19406,COC,620,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19407,COC,580,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19408,COC,622,NA,,NA,L Pectoral,lost eye,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19409,COC,690,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19410,COC,597,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19411,COC,655,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19412,COC,640,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19413,COC,564,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19414,COC,595,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19415,COC,582,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19416,COC,603,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19417,COC,652,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19418,COC,645,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19419,COC,540,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19420,COC,710,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19421,COC,614,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19422,COC,660,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19423,COC,597,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19424,COC,726,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19425,COC,630,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19426,COC,728,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19427,COC,757,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19428,COC,600,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19429,COC,601,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19430,COC,619,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19431,COC,755,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19432,COC,709,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19433,COC,719,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19434,COC,599,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19435,COC,590,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19436,COC,720,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19437,COC,604,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19438,COC,596,NA,,NA,L Pectoral,Opercle deformity,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19439,COC,735,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19440,COC,688,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19441,COC,660,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19442,COC,751,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19443,COC,711,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19444,COC,670,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19445,COC,590,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19446,COC,574,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19447,COC,576,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19448,COC,604,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19449,COC,566,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19450,COC,697,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19451,COC,721,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19452,COC,660,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19453,COC,591,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19454,COC,572,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19455,COC,634,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19456,COC,511,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19457,COC,609,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19458,COC,690,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19459,COC,633,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19460,COC,615,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19461,COC,711,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19462,COC,811,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19463,COC,502,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19464,COC,610,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19465,COC,652,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19466,COC,599,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19467,COC,589,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19468,COC,668,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19469,COC,718,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19470,COC,585,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19471,COC,668,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19472,COC,665,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19473,COC,745,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19474,COC,730,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19475,COC,627,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19476,COC,693,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19477,COC,643,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19478,COC,660,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19479,COC,661,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19480,COC,555,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19481,COC,597,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19482,COC,588,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19483,COC,567,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19484,COC,583,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19485,COC,668,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19486,COC,623,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19487,COC,588,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19488,COC,610,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19489,COC,679,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19490,COC,678,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19491,COC,601,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19492,COC,625,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19493,COC,647,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19494,COC,600,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19495,COC,636,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19496,COC,741,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19497,COC,651,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19498,COC,563,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19499,COC,683,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19500,COC,594,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19501,COC,681,4510,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19502,COC,752,5406,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19503,COC,683,4407,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19504,COC,627,3680,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19505,COC,687,4114,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19507,COC,632,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19508,COC,599,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19509,COC,664,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19510,COC,680,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19511,COC,598,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19513,COC,556,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19514,COC,741,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19515,COC,641,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19516,COC,622,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19517,COC,598,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19518,COC,640,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19519,COC,664,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19520,COC,636,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19521,COC,611,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19522,COC,692,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19523,COC,629,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19524,COC,615,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19525,COC,619,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19526,COC,714,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19527,COC,678,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19528,COC,644,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19529,COC,571,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19530,COC,745,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19531,COC,667,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19532,COC,631,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19533,COC,665,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19534,COC,684,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19535,COC,580,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19536,COC,722,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19537,COC,627,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19538,COC,643,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19539,COC,603,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19540,COC,606,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19541,COC,621,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19542,COC,569,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19543,COC,689,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19544,COC,561,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19545,COC,624,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19546,COC,736,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19547,COC,584,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19548,COC,626,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19549,COC,619,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19550,COC,614,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,light clouds/ around 27 C,2018
5/16/2018,5 Island,19551,COC,670,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19552,COC,593,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19553,COC,713,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19554,COC,679,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19555,COC,549,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19556,COC,639,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19557,COC,583,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19558,COC,748,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19559,COC,580,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19560,COC,681,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19561,COC,618,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19562,COC,620,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19563,COC,585,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19564,COC,648,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19565,COC,669,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19566,COC,730,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19567,COC,690,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19568,COC,609,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19569,COC,631,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19570,COC,653,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19571,COC,622,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19572,COC,574,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19573,COC,564,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/16/2018,5 Island,19574,COC,650,NA,,NA,L Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
