Sample ID,Lake ID,Sample Date,Division,Genus,Zooplankton_Biomass (ug/L),Flag,Sample Processed Date,Sample Processed By
A19048150002,48,5/30/2019,Rotifera,Keratella.cochlearis,0.410433773,,6/13/2019,Brittany Howes
A19048150002,48,5/30/2019,Rotifera,Keratella.quadrata,5.818447792,,6/13/2019,Brittany Howes
A19048150002,48,5/30/2019,Copepoda,Nauplii,9.697954523,,6/13/2019,Brittany Howes
A19048150002,48,5/30/2019,Rotifera,Polyarthra,1.768633928,,6/13/2019,Brittany Howes
A19048204006,48,7/23/2019,Cladocera,Bosmina,1.622095175,,8/8/2019,Brittany Howes
A19048204006,48,7/23/2019,Copepoda,Calanoida,4.292002449,,8/8/2019,Brittany Howes
A19048204006,48,7/23/2019,Copepoda,Cyclopoida,64.83848935,,8/8/2019,Brittany Howes
A19048204006,48,7/23/2019,Rotifera,Filinia,0.030876909,,8/8/2019,Brittany Howes
A19048204006,48,7/23/2019,Rotifera,Keratella.cochlearis,0.211579085,,8/8/2019,Brittany Howes
A19048204006,48,7/23/2019,Copepoda,Nauplii,5.262254861,,8/8/2019,Brittany Howes
A19048204006,48,7/23/2019,Rotifera,Polyarthra,0.094568892,,8/8/2019,Brittany Howes
A19048247003,48,9/4/2019,Cladocera,Bosmina,4.407228431,,10/23/2019,Karianna Fiebelkorn
A19048247003,48,9/4/2019,Copepoda,Calanoida,6.195411998,,10/23/2019,Karianna Fiebelkorn
A19048247003,48,9/4/2019,Cladocera,Ceriodaphnia,4.667836214,,10/23/2019,Karianna Fiebelkorn
A19048247003,48,9/4/2019,Cladocera,Chydorus,3.033103561,,10/23/2019,Karianna Fiebelkorn
A19048247003,48,9/4/2019,Copepoda,Cyclopoida,108.1526562,,10/23/2019,Karianna Fiebelkorn
A19048247003,48,9/4/2019,Cladocera,Daphnia,33.88750737,,10/23/2019,Karianna Fiebelkorn
A19048247003,48,9/4/2019,Cladocera,Diaphanosoma,10.84645718,,10/23/2019,Karianna Fiebelkorn
A19048247003,48,9/4/2019,Rotifera,Keratella.cochlearis,0.131682157,,10/23/2019,Karianna Fiebelkorn
A19048247003,48,9/4/2019,Copepoda,Nauplii,4.462271024,,10/23/2019,Karianna Fiebelkorn
A19048247003,48,9/4/2019,Rotifera,Polyarthra,0.417779083,,10/23/2019,Karianna Fiebelkorn
A19049168009,49,6/17/2019,Copepoda,Calanoida,81.26126878,,7/5/2019,Brittany Howes
A19049168009,49,6/17/2019,Cladocera,Chydorus,13.51383323,,7/5/2019,Brittany Howes
A19049168009,49,6/17/2019,Copepoda,Cyclopoida,11.3187208,,7/5/2019,Brittany Howes
A19049168009,49,6/17/2019,Cladocera,Daphnia,520.2890774,,7/5/2019,Brittany Howes
A19049168009,49,6/17/2019,Rotifera,Keratella.cochlearis,0.001539951,,7/5/2019,Brittany Howes
A19049168009,49,6/17/2019,Copepoda,Nauplii,2.273689575,,7/5/2019,Brittany Howes
A19049217006,49,8/5/2019,Copepoda,Calanoida,33.89370739,,8/28/2019,Karianna Fiebelkorn
A19049217006,49,8/5/2019,Rotifera,Keratella.cochlearis,0.180809776,,8/28/2019,Karianna Fiebelkorn
A19049217006,49,8/5/2019,Copepoda,Nauplii,0.642640182,,8/28/2019,Karianna Fiebelkorn
A19049217006,49,8/5/2019,Rotifera,Polyarthra,0.079542387,,8/28/2019,Karianna Fiebelkorn
A19049258004,49,9/15/2019,Rotifera,Asplanchna,0.308900753,,11/18/2019,Brittany Howes
A19049258004,49,9/15/2019,Cladocera,Bosmina,0.113831478,,11/18/2019,Brittany Howes
A19049258004,49,9/15/2019,Copepoda,Calanoida,66.04024313,,11/18/2019,Brittany Howes
A19049258004,49,9/15/2019,Copepoda,Cyclopoida,0.416307972,,11/18/2019,Brittany Howes
A19049258004,49,9/15/2019,Rotifera,Keratella.cochlearis,0.133824296,,11/18/2019,Brittany Howes
A19049258004,49,9/15/2019,Rotifera,Monostyla,0.038864604,,11/18/2019,Brittany Howes
A19049258004,49,9/15/2019,Copepoda,Nauplii,1.269158099,,11/18/2019,Brittany Howes
A19049258004,49,9/15/2019,Rotifera,Polyarthra,0.286844947,,11/18/2019,Brittany Howes
A19050154009,50,6/3/2019,Cladocera,Bosmina,0.68800607,,6/24/2019,Katie Cope
A19050154009,50,6/3/2019,Copepoda,Calanoida,12.29092549,,6/24/2019,Katie Cope
A19050154009,50,6/3/2019,Cladocera,Ceriodaphnia,4.162989895,,6/24/2019,Katie Cope
A19050154009,50,6/3/2019,Rotifera,Conochilus,0.069563221,,6/24/2019,Katie Cope
A19050154009,50,6/3/2019,Copepoda,Cyclopoida,2.840638003,,6/24/2019,Katie Cope
A19050154009,50,6/3/2019,Cladocera,Daphnia,4.048048218,,6/24/2019,Katie Cope
A19050154009,50,6/3/2019,Rotifera,Keratella.cochlearis,0.015599591,,6/24/2019,Katie Cope
A19050154009,50,6/3/2019,Copepoda,Nauplii,2.943869858,,6/24/2019,Katie Cope
A19050154009,50,6/3/2019,Rotifera,Polyarthra,0.514420524,,6/24/2019,Katie Cope
A19050196005,50,7/15/2019,Copepoda,Calanoida,5.788719665,,8/6/2019,Brittany Howes
A19050196005,50,7/15/2019,Rotifera,Keratella.cochlearis,0.048459691,,8/6/2019,Brittany Howes
A19050196005,50,7/15/2019,Copepoda,Nauplii,0.151046443,,8/6/2019,Brittany Howes
A19050196005,50,7/15/2019,Rotifera,Polyarthra,0.008894593,,8/6/2019,Brittany Howes
A19050238004,50,8/26/2019,Copepoda,Calanoida,2.763181206,,10/18/2019,Karianna Fiebelkorn
A19050238004,50,8/26/2019,Cladocera,Ceriodaphnia,28.63805854,,10/18/2019,Karianna Fiebelkorn
A19050238004,50,8/26/2019,Copepoda,Cyclopoida,1.430704301,,10/18/2019,Karianna Fiebelkorn
A19050238004,50,8/26/2019,Rotifera,Keratella.cochlearis,0.046334173,,10/18/2019,Karianna Fiebelkorn
A19050238004,50,8/26/2019,Copepoda,Nauplii,1.9364645,,10/18/2019,Karianna Fiebelkorn
A19050238004,50,8/26/2019,Rotifera,Polyarthra,0.138930958,,10/18/2019,Karianna Fiebelkorn
A19051155005,51,6/4/2019,Rotifera,Asplanchna,6.318429748,,6/19/2019,Brittany Howes
A19051155005,51,6/4/2019,Cladocera,Bosmina,4.535987485,,6/19/2019,Brittany Howes
A19051155005,51,6/4/2019,Copepoda,Calanoida,18.09158807,,6/19/2019,Brittany Howes
A19051155005,51,6/4/2019,Cladocera,Chydorus,3.750775784,,6/19/2019,Brittany Howes
A19051155005,51,6/4/2019,Copepoda,Cyclopoida,18.825668,,6/19/2019,Brittany Howes
A19051155005,51,6/4/2019,Cladocera,Daphnia,11.70747107,,6/19/2019,Brittany Howes
A19051155005,51,6/4/2019,Rotifera,Keratella.cochlearis,0.124833182,,6/19/2019,Brittany Howes
A19051155005,51,6/4/2019,Copepoda,Nauplii,13.24767941,,6/19/2019,Brittany Howes
A19051155005,51,6/4/2019,Rotifera,Polyarthra,3.399629585,,6/19/2019,Brittany Howes
A19051155005,51,6/4/2019,Rotifera,Pompholyx,0.237903575,,6/19/2019,Brittany Howes
A19051198002,51,7/17/2019,Rotifera,Brachionus,0.016697684,,8/2/2019,Brittany Howes
A19051198002,51,7/17/2019,Rotifera,Conochilus,0.151110989,,8/2/2019,Brittany Howes
A19051198002,51,7/17/2019,Copepoda,Cyclopoida,5.13502892,,8/2/2019,Brittany Howes
A19051198002,51,7/17/2019,Rotifera,Filinia,0.008826881,,8/2/2019,Brittany Howes
A19051198002,51,7/17/2019,Rotifera,Keratella.cochlearis,0.002929834,,8/2/2019,Brittany Howes
A19051198002,51,7/17/2019,Rotifera,Monostyla,0.041304574,,8/2/2019,Brittany Howes
A19051198002,51,7/17/2019,Copepoda,Nauplii,2.391491829,,8/2/2019,Brittany Howes
A19051198002,51,7/17/2019,Rotifera,Polyarthra,0.347666211,,8/2/2019,Brittany Howes
A19051239008,51,8/27/2019,Copepoda,Calanoida,2.146550732,,10/17/2019,Brittany Howes
A19051239008,51,8/27/2019,Copepoda,Cyclopoida,9.540471828,,10/17/2019,Brittany Howes
A19051239008,51,8/27/2019,Cladocera,Daphnia,0.163207633,,10/17/2019,Brittany Howes
A19051239008,51,8/27/2019,Rotifera,Keratella.cochlearis,0.000217035,,10/17/2019,Brittany Howes
A19051239008,51,8/27/2019,Copepoda,Nauplii,1.149112048,,10/17/2019,Brittany Howes
A19051239008,51,8/27/2019,Rotifera,Polyarthra,0.13322121,,10/17/2019,Brittany Howes
A19052162003,52,6/11/2019,Rotifera,Asplanchna,0.567616877,,7/2/2019,Brittany Howes
A19052162003,52,6/11/2019,Cladocera,Bosmina,0.464111319,,7/2/2019,Brittany Howes
A19052162003,52,6/11/2019,Copepoda,Calanoida,34.32935494,,7/2/2019,Brittany Howes
A19052162003,52,6/11/2019,Copepoda,Cyclopoida,0.532646974,,7/2/2019,Brittany Howes
A19052162003,52,6/11/2019,Cladocera,Daphnia,53.64693155,,7/2/2019,Brittany Howes
A19052162003,52,6/11/2019,Rotifera,Keratella.cochlearis,0.014389526,,7/2/2019,Brittany Howes
A19052162003,52,6/11/2019,Copepoda,Nauplii,1.340113849,,7/2/2019,Brittany Howes
A19052211006,52,7/30/2019,Copepoda,Cyclopoida,11.96711791,,8/19/2019,Brittany Howes
A19052211006,52,7/30/2019,Cladocera,Daphnia,2.682975635,,8/19/2019,Brittany Howes
A19052211006,52,7/30/2019,Rotifera,Keratella.cochlearis,0.012062916,,8/19/2019,Brittany Howes
A19052211006,52,7/30/2019,Rotifera,Lecane,0.023625041,,8/19/2019,Brittany Howes
A19052211006,52,7/30/2019,Copepoda,Nauplii,1.09932619,,8/19/2019,Brittany Howes
A19052211006,52,7/30/2019,Rotifera,Polyarthra,0.014606005,,8/19/2019,Brittany Howes
A19052251004,52,9/8/2019,Copepoda,Calanoida,17.47320405,,11/7/2019,Brittany Howes
A19052251004,52,9/8/2019,Copepoda,Cyclopoida,44.90753119,,11/7/2019,Brittany Howes
A19052251004,52,9/8/2019,Cladocera,Daphnia,5.973001333,,11/7/2019,Brittany Howes
A19052251004,52,9/8/2019,Cladocera,Diaphanosoma,5.63777204,,11/7/2019,Brittany Howes
A19052251004,52,9/8/2019,Rotifera,Kellicottia,0.001777076,,11/7/2019,Brittany Howes
A19052251004,52,9/8/2019,Rotifera,Keratella.cochlearis,0.009887283,,11/7/2019,Brittany Howes
A19052251004,52,9/8/2019,Copepoda,Nauplii,1.730460502,,11/7/2019,Brittany Howes
A19053177003,53,6/26/2019,Cladocera,Alona,2.10215924,,7/11/2019,Karianna Fiebelkorn
A19053177003,53,6/26/2019,Cladocera,Bosmina,44.91586463,,7/11/2019,Karianna Fiebelkorn
A19053177003,53,6/26/2019,Copepoda,Calanoida,214.3325869,,7/11/2019,Karianna Fiebelkorn
A19053177003,53,6/26/2019,Cladocera,Ceriodaphnia,23.89630313,,7/11/2019,Karianna Fiebelkorn
A19053177003,53,6/26/2019,Cladocera,Chydorus,117.6162827,,7/11/2019,Karianna Fiebelkorn
A19053177003,53,6/26/2019,Copepoda,Cyclopoida,59.58437651,,7/11/2019,Karianna Fiebelkorn
A19053177003,53,6/26/2019,Cladocera,Daphnia,136.9429558,,7/11/2019,Karianna Fiebelkorn
A19053177003,53,6/26/2019,Rotifera,Keratella.cochlearis,0.069287189,,7/11/2019,Karianna Fiebelkorn
A19053177003,53,6/26/2019,Copepoda,Nauplii,0.652135088,,7/11/2019,Karianna Fiebelkorn
A19053225002,53,8/13/2019,Copepoda,Calanoida,12.72884602,,9/5/2019,Brittany Howes
A19053225002,53,8/13/2019,Cladocera,Chydorus,7.336265266,,9/5/2019,Brittany Howes
A19053225002,53,8/13/2019,Copepoda,Cyclopoida,18.858077,,9/5/2019,Brittany Howes
A19053225002,53,8/13/2019,Rotifera,Keratella.cochlearis,0.048247355,,9/5/2019,Brittany Howes
A19053225002,53,8/13/2019,Copepoda,Nauplii,1.227918685,,9/5/2019,Brittany Howes
A19053225002,53,8/13/2019,Rotifera,Polyarthra,0.093511443,,9/5/2019,Brittany Howes
A19053265004,53,9/22/2019,Rotifera,Asplanchna,0.789499816,,12/3/2019,Brittany Howes
A19053265004,53,9/22/2019,Copepoda,Calanoida,3.137217809,,12/3/2019,Brittany Howes
A19053265004,53,9/22/2019,Cladocera,Chydorus,24.65104567,,12/3/2019,Brittany Howes
A19053265004,53,9/22/2019,Copepoda,Cyclopoida,4.20387493,,12/3/2019,Brittany Howes
A19053265004,53,9/22/2019,Cladocera,Daphnia,9.56784256,,12/3/2019,Brittany Howes
A19053265004,53,9/22/2019,Rotifera,Keratella.cochlearis,0.009458845,,12/3/2019,Brittany Howes
A19053265004,53,9/22/2019,Copepoda,Nauplii,0.473663811,,12/3/2019,Brittany Howes
A19054217005,54,8/5/2019,Rotifera,Brachionus,0.640065335,,8/23/2019,Brittany Howes
A19054217005,54,8/5/2019,Cladocera,Daphnia,6.509957805,,8/23/2019,Brittany Howes
A19054217005,54,8/5/2019,Rotifera,Filinia,0.018403422,,8/23/2019,Brittany Howes
A19054217005,54,8/5/2019,Rotifera,Keratella.cochlearis,0.063972713,,8/23/2019,Brittany Howes
A19054217005,54,8/5/2019,Copepoda,Nauplii,0.930254957,,8/23/2019,Brittany Howes
A19054168008,54,6/17/2019,Cladocera,Bosmina,226.0753066,,7/9/2019,Brittany Howes
A19054168008,54,6/17/2019,Copepoda,Calanoida,168.9891769,,7/9/2019,Brittany Howes
A19054168008,54,6/17/2019,Copepoda,Cyclopoida,219.1294035,,7/9/2019,Brittany Howes
A19054168008,54,6/17/2019,Cladocera,Daphnia,1861.084598,,7/9/2019,Brittany Howes
A19054168008,54,6/17/2019,Rotifera,Keratella.cochlearis,0.054293651,,7/9/2019,Brittany Howes
A19054168008,54,6/17/2019,Copepoda,Nauplii,5.816706337,,7/9/2019,Brittany Howes
A19054260004,54,9/17/2019,Copepoda,Calanoida,27.15991107,,11/25/2019,Karianna Fiebelkorn
A19054260004,54,9/17/2019,Cladocera,Ceriodaphnia,0.317906377,,11/25/2019,Karianna Fiebelkorn
A19054260004,54,9/17/2019,Cladocera,Chydorus,0.166290407,,11/25/2019,Karianna Fiebelkorn
A19054260004,54,9/17/2019,Copepoda,Cyclopoida,18.20451513,,11/25/2019,Karianna Fiebelkorn
A19054260004,54,9/17/2019,Cladocera,Daphnia,9.972280551,,11/25/2019,Karianna Fiebelkorn
A19054260004,54,9/17/2019,Rotifera,Keratella.cochlearis,0.008424294,,11/25/2019,Karianna Fiebelkorn
A19054260004,54,9/17/2019,Copepoda,Nauplii,1.249684023,,11/25/2019,Karianna Fiebelkorn
A19056176005,56,6/25/2019,Cladocera,Bosmina,16.99336335,,7/12/2019,Brittany Howes
A19056176005,56,6/25/2019,Cladocera,Chydorus,16.71018988,,7/12/2019,Brittany Howes
A19056176005,56,6/25/2019,Copepoda,Cyclopoida,158.1549206,,7/12/2019,Brittany Howes
A19056176005,56,6/25/2019,Cladocera,Daphnia,281.3746897,,7/12/2019,Brittany Howes
A19056176005,56,6/25/2019,Cladocera,Diaphanosoma,0.556527803,,7/12/2019,Brittany Howes
A19056176005,56,6/25/2019,Rotifera,Keratella.cochlearis,0.017439567,,7/12/2019,Brittany Howes
A19056176005,56,6/25/2019,Rotifera,Keratella.quadrata,0.151724818,,7/12/2019,Brittany Howes
A19056176005,56,6/25/2019,Copepoda,Nauplii,22.23354934,,7/12/2019,Brittany Howes
A19056176005,56,6/25/2019,Rotifera,Polyarthra,1.450634571,,7/12/2019,Brittany Howes
A19056224003,56,8/12/2019,Rotifera,Asplanchna,0.975409087,,9/17/2019,Brittany Howes
A19056224003,56,8/12/2019,Copepoda,Cyclopoida,27.90955826,,9/17/2019,Brittany Howes
A19056224003,56,8/12/2019,Rotifera,Filinia,0.049600569,,9/17/2019,Brittany Howes
A19056224003,56,8/12/2019,Rotifera,Kellicottia,0.004271717,,9/17/2019,Brittany Howes
A19056224003,56,8/12/2019,Rotifera,Keratella.cochlearis,0.031867362,,9/17/2019,Brittany Howes
A19056224003,56,8/12/2019,Copepoda,Nauplii,6.809227169,,9/17/2019,Brittany Howes
A19056224003,56,8/12/2019,Rotifera,Polyarthra,0.142193874,,9/17/2019,Brittany Howes
A19056267003,56,9/24/2019,Copepoda,Cyclopoida,13.35583072,,12/29/2019,Karianna Fiebelkorn
A19056267003,56,9/24/2019,Rotifera,Keratella.cochlearis,0.009807182,,12/29/2019,Karianna Fiebelkorn
A19056267003,56,9/24/2019,Copepoda,Nauplii,1.0415698,,12/29/2019,Karianna Fiebelkorn
A19056267003,56,9/24/2019,Rotifera,Polyarthra,0.242929528,,12/29/2019,Karianna Fiebelkorn
A19057162006,57,6/11/2019,Cladocera,Bosmina,0.406061521,,6/28/2019,Brittany Howes
A19057162006,57,6/11/2019,Copepoda,Calanoida,51.31388425,,6/28/2019,Brittany Howes
A19057162006,57,6/11/2019,Copepoda,Cyclopoida,10.37347504,,6/28/2019,Brittany Howes
A19057162006,57,6/11/2019,Cladocera,Daphnia,15.74994401,,6/28/2019,Brittany Howes
A19057162006,57,6/11/2019,Rotifera,Kellicottia,0.1072552,,6/28/2019,Brittany Howes
A19057162006,57,6/11/2019,Rotifera,Keratella.cochlearis,0.005890329,,6/28/2019,Brittany Howes
A19057162006,57,6/11/2019,Copepoda,Nauplii,2.271003978,,6/28/2019,Brittany Howes
A19057162006,57,6/11/2019,Cladocera,Scapholeberis,88.30498399,,6/28/2019,Brittany Howes
A19057210011,57,7/29/2019,Rotifera,Asplanchnopus,0.001343434,,8/15/2019,Brittany Howes
A19057210011,57,7/29/2019,Copepoda,Calanoida,14.67275791,,8/15/2019,Brittany Howes
A19057210011,57,7/29/2019,Copepoda,Cyclopoida,2.154725019,,8/15/2019,Brittany Howes
A19057210011,57,7/29/2019,Cladocera,Daphnia,39.97585809,,8/15/2019,Brittany Howes
A19057210011,57,7/29/2019,Cladocera,Diaphanosoma,1.024951026,,8/15/2019,Brittany Howes
A19057210011,57,7/29/2019,Rotifera,Filinia,0.011595735,,8/15/2019,Brittany Howes
A19057210011,57,7/29/2019,Rotifera,Keratella.cochlearis,0.01161265,,8/15/2019,Brittany Howes
A19057210011,57,7/29/2019,Rotifera,Lecane,0.032849815,,8/15/2019,Brittany Howes
A19057210011,57,7/29/2019,Copepoda,Nauplii,0.829040798,,8/15/2019,Brittany Howes
A19057251003,57,9/8/2019,Copepoda,Calanoida,4.356367756,,11/4/2019,Brittany Howes
A19057251003,57,9/8/2019,Copepoda,Cyclopoida,12.50133076,,11/4/2019,Brittany Howes
A19057251003,57,9/8/2019,Cladocera,Daphnia,58.47678189,,11/4/2019,Brittany Howes
A19057251003,57,9/8/2019,Cladocera,Diaphanosoma,0.874645252,,11/4/2019,Brittany Howes
A19057251003,57,9/8/2019,Rotifera,Keratella.cochlearis,0.003018321,,11/4/2019,Brittany Howes
A19057251003,57,9/8/2019,Copepoda,Nauplii,0.897242626,,11/4/2019,Brittany Howes
A19058169002,58,6/18/2019,Rotifera,Asplanchna,1.03268225,,7/9/2019,Brittany Howes
A19058169002,58,6/18/2019,Rotifera,Brachionus,0.14924602,,7/9/2019,Brittany Howes
A19058169002,58,6/18/2019,Copepoda,Calanoida,3.997306395,,7/9/2019,Brittany Howes
A19058169002,58,6/18/2019,Copepoda,Cyclopoida,3.413265327,,7/9/2019,Brittany Howes
A19058169002,58,6/18/2019,Cladocera,Daphnia,39.85427668,,7/9/2019,Brittany Howes
A19058169002,58,6/18/2019,Rotifera,Keratella.cochlearis,0.072080246,,7/9/2019,Brittany Howes
A19058169002,58,6/18/2019,Copepoda,Nauplii,4.115681321,,7/9/2019,Brittany Howes
A19058169002,58,6/18/2019,Rotifera,Polyarthra,0.223573029,,7/9/2019,Brittany Howes
A19058169002,58,6/18/2019,Rotifera,Synchaeta,0.015303722,,7/9/2019,Brittany Howes
A19058169002,58,6/18/2019,Rotifera,Trichocerca,1.223387739,,7/9/2019,Brittany Howes
A19058217009,58,8/5/2019,Rotifera,Brachionus,0.214520278,,8/27/2019,Brittany Howes
A19058217009,58,8/5/2019,Copepoda,Calanoida,1.229376929,,8/27/2019,Brittany Howes
A19058217009,58,8/5/2019,Copepoda,Cyclopoida,3.039700731,,8/27/2019,Brittany Howes
A19058217009,58,8/5/2019,Cladocera,Daphnia,0.178063741,,8/27/2019,Brittany Howes
A19058217009,58,8/5/2019,Rotifera,Keratella.cochlearis,0.049708569,,8/27/2019,Brittany Howes
A19058217009,58,8/5/2019,Rotifera,Monostyla,0.056845795,,8/27/2019,Brittany Howes
A19058217009,58,8/5/2019,Copepoda,Nauplii,1.460979489,,8/27/2019,Brittany Howes
A19058217009,58,8/5/2019,Rotifera,Polyarthra,0.30311528,,8/27/2019,Brittany Howes
A19058217009,58,8/5/2019,Rotifera,Synchaeta,0.047131062,,8/27/2019,Brittany Howes
A19058260006,58,9/17/2019,Copepoda,Cyclopoida,0.074052169,,11/22/2019,Karianna Fiebelkorn
A19058260006,58,9/17/2019,Cladocera,Daphnia,0.391302549,,11/22/2019,Karianna Fiebelkorn
A19058260006,58,9/17/2019,Rotifera,Keratella.cochlearis,0.364954713,,11/22/2019,Karianna Fiebelkorn
A19058260006,58,9/17/2019,Copepoda,Nauplii,0.341365502,,11/22/2019,Karianna Fiebelkorn
A19058260006,58,9/17/2019,Rotifera,Polyarthra,0.055672898,,11/22/2019,Karianna Fiebelkorn
A19059168006,59,6/17/2019,Cladocera,Bosmina,8.007142124,,7/8/2019,Brittany Howes
A19059168006,59,6/17/2019,Copepoda,Calanoida,13.01331995,,7/8/2019,Brittany Howes
A19059168006,59,6/17/2019,Cladocera,Chydorus,15.67417895,,7/8/2019,Brittany Howes
A19059168006,59,6/17/2019,Copepoda,Cyclopoida,323.2861294,,7/8/2019,Brittany Howes
A19059168006,59,6/17/2019,Cladocera,Daphnia,1846.316077,,7/8/2019,Brittany Howes
A19059168006,59,6/17/2019,Rotifera,Keratella.cochlearis,0.013257934,,7/8/2019,Brittany Howes
A19059168006,59,6/17/2019,Copepoda,Nauplii,31.87246385,,7/8/2019,Brittany Howes
A19059217003,59,8/5/2019,Rotifera,Brachionus,0.346692141,,8/27/2019,Brittany Howes
A19059217003,59,8/5/2019,Copepoda,Cyclopoida,17.12714757,,8/27/2019,Brittany Howes
A19059217003,59,8/5/2019,Rotifera,Filinia,0.037437942,,8/27/2019,Brittany Howes
A19059217003,59,8/5/2019,Rotifera,Keratella.cochlearis,0.058678622,,8/27/2019,Brittany Howes
A19059217003,59,8/5/2019,Copepoda,Nauplii,1.649139175,,8/27/2019,Brittany Howes
A19059217003,59,8/5/2019,Rotifera,Synchaeta,0.004933113,,8/27/2019,Brittany Howes
A19059217003,59,8/5/2019,Rotifera,Trichocerca,1.235118676,,8/27/2019,Brittany Howes
A19059260002,59,9/17/2019,Copepoda,Calanoida,11.38068008,,11/25/2019,Karianna Fiebelkorn
A19059260002,59,9/17/2019,Cladocera,Chydorus,0.269135701,,11/25/2019,Karianna Fiebelkorn
A19059260002,59,9/17/2019,Copepoda,Cyclopoida,0.656556242,,11/25/2019,Karianna Fiebelkorn
A19059260002,59,9/17/2019,Rotifera,Keratella.cochlearis,0.047025277,,11/25/2019,Karianna Fiebelkorn
A19059260002,59,9/17/2019,Copepoda,Nauplii,1.094562493,,11/25/2019,Karianna Fiebelkorn
A19060161009,60,6/10/2019,Copepoda,Calanoida,30.89937427,,6/27/2019,Brittany Howes
A19060161009,60,6/10/2019,Copepoda,Cyclopoida,15.8603992,,6/27/2019,Brittany Howes
A19060161009,60,6/10/2019,Cladocera,Daphnia,7.30774677,,6/27/2019,Brittany Howes
A19060161009,60,6/10/2019,Rotifera,Keratella.cochlearis,0.024778995,,6/27/2019,Brittany Howes
A19060161009,60,6/10/2019,Copepoda,Nauplii,2.995869859,,6/27/2019,Brittany Howes
A19060161009,60,6/10/2019,Rotifera,Polyarthra,2.008892204,,6/27/2019,Brittany Howes
A19060161009,60,6/10/2019,Rotifera,Pompholyx,0.160206936,,6/27/2019,Brittany Howes
A19060210003,60,7/29/2019,Cladocera,Bosmina,7.999793545,,8/16/2019,Karianna Fiebelkorn
A19060210003,60,7/29/2019,Rotifera,Brachionus,13.73986249,,8/16/2019,Karianna Fiebelkorn
A19060210003,60,7/29/2019,Copepoda,Calanoida,27.3263807,,8/16/2019,Karianna Fiebelkorn
A19060210003,60,7/29/2019,Copepoda,Cyclopoida,24.64575703,,8/16/2019,Karianna Fiebelkorn
A19060210003,60,7/29/2019,Cladocera,Graptoleberis,0.256725417,,8/16/2019,Karianna Fiebelkorn
A19060210003,60,7/29/2019,Rotifera,Keratella.cochlearis,0.007926214,,8/16/2019,Karianna Fiebelkorn
A19060210003,60,7/29/2019,Copepoda,Nauplii,11.52526707,,8/16/2019,Karianna Fiebelkorn
A19060210003,60,7/29/2019,Rotifera,Polyarthra,3.478812505,,8/16/2019,Karianna Fiebelkorn
A19060253004,60,9/10/2019,Copepoda,Calanoida,20.05475276,,11/7/2019,Brittany Howes
A19060253004,60,9/10/2019,Copepoda,Cyclopoida,6.000942931,,11/7/2019,Brittany Howes
A19060253004,60,9/10/2019,Cladocera,Diaphanosoma,1.098454141,,11/7/2019,Brittany Howes
A19060253004,60,9/10/2019,Rotifera,Keratella.cochlearis,0.000512926,,11/7/2019,Brittany Howes
A19060253004,60,9/10/2019,Copepoda,Nauplii,3.190686331,,11/7/2019,Brittany Howes
A19060253004,60,9/10/2019,Rotifera,Polyarthra,0.01591795,,11/7/2019,Brittany Howes
A19061168010,61,6/17/2019,Copepoda,Calanoida,166.9784627,,7/9/2019,Brittany Howes
A19061168010,61,6/17/2019,Copepoda,Cyclopoida,135.7060347,,7/9/2019,Brittany Howes
A19061168010,61,6/17/2019,Cladocera,Daphnia,816.5617913,,7/9/2019,Brittany Howes
A19061168010,61,6/17/2019,Rotifera,Keratella.cochlearis,0.041625357,,7/9/2019,Brittany Howes
A19061168010,61,6/17/2019,Copepoda,Nauplii,8.151333488,,7/9/2019,Brittany Howes
A19061217001,61,8/5/2019,Rotifera,Asplanchna,1.48285522,,8/29/2019,Brittany Howes
A19061217001,61,8/5/2019,Copepoda,Calanoida,5.868286162,,8/29/2019,Brittany Howes
A19061217001,61,8/5/2019,Copepoda,Cyclopoida,0.716368117,,8/29/2019,Brittany Howes
A19061217001,61,8/5/2019,Rotifera,Filinia,0.017130539,,8/29/2019,Brittany Howes
