Sample ID,Lake Number,Date Sampled,Division,Genus,Biomass (mg/L),Sample Processed by,Date Processed
A19115198,115,7/17/2019,Chlorophyta,Oocystis,0.018332127,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Radiococcus,0.441840932,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Schroederia,0.016327051,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Selenastrum,0.003485014,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Tetraedron,0.008169416,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Treubaria,1.6313624,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Cryptophyta,Cryptomonas,0.051941027,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Cryptophyta,Komma,0.003845715,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Cyanophyta,Aphanizomenon,0.083067452,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Cyanophyta,Aphanocapsa,1.049552909,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Cyanophyta,Dolichospermum,1.089186156,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Cyanophyta,Microcystis,1.388088,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Dinophyta,Ceratium,11.91984779,Katie Cope,12/9/2019
A19116251,116,9/8/2019,Bacillariophyta,Aulacoseira,4.34859841,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Bacillariophyta,Cyclotella,0.029548495,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Bacillariophyta,Synedra,0.007985144,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Chlorophyta,Actinastrum,0.019635147,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Chlorophyta,Chlamydomonas,0.010854549,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Chlorophyta,Closterium,0.017286874,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Chlorophyta,Coelastrum,0.116347198,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Chlorophyta,Crucigenia,0.011996911,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Chlorophyta,Desmodesmus,0.003216163,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Chlorophyta,Dictyosphaerium,0.024534408,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Chlorophyta,Kirchneriella,0.00238837,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cryptophyta,Cryptomonas,0.48267466,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cryptophyta,Komma,0.011759095,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cyanophyta,Aphanocapsa,5.039657053,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cyanophyta,Cuspidothrix,0.334320111,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cyanophyta,Cylindrospermopsis,0.056986382,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cyanophyta,Dolichospermum,1.043996557,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cyanophyta,Merismopedia,0.003216163,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cyanophyta,Microcystis,0.745232633,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cyanophyta,Planktothrix,0.998618512,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cyanophyta,Pseudanabaena,0.035277284,Katie Cope,12/27/2019
A19116251,116,9/8/2019,Cyanophyta,Snowella,0.6330373,Katie Cope,12/27/2019
A19119211,119,7/30/2019,Bacillariophyta,Aulacoseira,2.741824609,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Bacillariophyta,Cyclotella,0.089175456,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Bacillariophyta,Synedra,0.011363474,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Chlorophyta,Actinastrum,0.003499942,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Chlorophyta,Crucigenia,0.035824187,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Chlorophyta,Desmodesmus,0.003499942,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Chlorophyta,Selenastrum,0.004429614,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Cryptophyta,Cryptomonas,0.326600466,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Cryptophyta,Komma,0.300141443,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Cyanophyta,Aphanizomenon,0.211144923,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Cyanophyta,Aphanocapsa,0.874329871,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Cyanophyta,Cuspidothrix,0.162419171,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Cyanophyta,Dolichospermum,9.397868561,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Cyanophyta,Microcystis,24.70951551,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Cyanophyta,Pseudanabaena,0.009146332,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Cyanophyta,Snowella,0.274645559,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Dinophyta,Ceratium,34.12471906,Katie Cope,12/3/2019
A19119211,119,7/30/2019,Euglenophyta,Trachelomonas,0.055999068,Katie Cope,12/3/2019
A19120169,120,6/18/2019,Bacillariophyta,Amphora,0.001011293,Katie Cope,12/2/2019
A19120169,120,6/18/2019,Bacillariophyta,Cyclotella,0.003027296,Katie Cope,12/2/2019
A19120169,120,6/18/2019,Bacillariophyta,Fragilaria,0.024776688,Katie Cope,12/2/2019
A19120169,120,6/18/2019,Chlorophyta,Ankyra,0.010973478,Katie Cope,12/2/2019
A19120169,120,6/18/2019,Chlorophyta,Oocystis,0.004894161,Katie Cope,12/2/2019
A19120169,120,6/18/2019,Chlorophyta,Selenastrum,0.000168549,Katie Cope,12/2/2019
A19120169,120,6/18/2019,Chlorophyta,Sphaerocystis,0.099880829,Katie Cope,12/2/2019
A19120169,120,6/18/2019,Cryptophyta,Cryptomonas,0.695583722,Katie Cope,12/2/2019
A19120169,120,6/18/2019,Cryptophyta,Komma,0.002044046,Katie Cope,12/2/2019
A19120169,120,6/18/2019,Cyanophyta,Aphanizomenon,0.003708076,Katie Cope,12/2/2019
A19121246,121,9/3/2019,Bacillariophyta,Aulacoseira,1.39591835,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Bacillariophyta,Cocconeis,0.009103815,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Bacillariophyta,Cyclotella,0.060692102,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Bacillariophyta,Navicula,0.104551629,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Bacillariophyta,Synedra,0.001545512,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Chlorophyta,Chlamydomonas,0.054204053,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Chlorophyta,Crucigenia,0.006626381,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Chlorophyta,Desmodesmus,0.144041335,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Chlorophyta,Eudorina,0.18435226,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Chlorophyta,Oocystis,0.048205967,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Chlorophyta,Tetrastrum,0.001011535,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Cryptophyta,Cryptomonas,1.221629427,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Cryptophyta,Komma,0.126626109,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Cyanophyta,Aphanizomenon,0.584102214,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Cyanophyta,Aphanocapsa,1.803902831,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Cyanophyta,Merismopedia,0.06782051,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Cyanophyta,Microcystis,144.8997102,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Cyanophyta,Pseudanabaena,0.011812089,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Cyanophyta,Snowella,0.120569796,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Euglenophyta,Euglena,1.132919241,Katie Cope,12/17/2019
A19121246,121,9/3/2019,Euglenophyta,Trachelomonas,0.048184234,Katie Cope,12/17/2019
A19122225,122,8/13/2019,Bacillariophyta,Cyclotella,0.663734526,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Bacillariophyta,Synedra,0.19412601,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Chlorophyta,Chlamydomonas,0.074172752,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Chlorophyta,Cosmarium,0.083444346,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Chlorophyta,Desmodesmus,0.029302816,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Chlorophyta,Oocystis,0.023178985,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Cryptophyta,Cryptomonas,0.884605158,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Cryptophyta,Komma,0.013850159,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Cyanophyta,Aphanocapsa,0.237620813,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Cyanophyta,Dolichospermum,8.885785779,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Cyanophyta,Microcystis,0.171696185,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Cyanophyta,Planktothrix,0.216337193,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Cyanophyta,Snowella,0.914115944,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Dinophyta,Peridinium,0.09271594,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Euglenophyta,Euglena,0.900260328,Katie Cope,12/6/2019
A19122225,122,8/13/2019,Euglenophyta,Trachelomonas,0.409487849,Katie Cope,12/6/2019
A19123161,123,6/10/2019,Bacillariophyta,Cocconeis,0.105334911,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Bacillariophyta,Fragilaria,5.236015503,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Chlorophyta,Chlamydomonas,0.018656256,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Chlorophyta,Sphaerocystis,0.690972451,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Cryptophyta,Cryptomonas,0.83797684,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Cryptophyta,Komma,0.395993315,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Cyanophyta,Aphanizomenon,0.2031459,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Cyanophyta,Aphanothece,2.332032021,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Cyanophyta,Dolichospermum,2.289893498,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Cyanophyta,Microcystis,1.185017753,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Cyanophyta,Pseudanabaena,0.0109314,Katie Cope,10/25/2019
A19123161,123,6/10/2019,Dinophyta,Ceratium,4.985366231,Katie Cope,10/25/2019
A19124224,124,8/12/2019,Chlorophyta,Carteria,0.16051649,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Chlorophyta,Chlamydomonas,0.128592865,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Chlorophyta,Micractinium,0.048701892,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Cryptophyta,Cryptomonas,1.374331671,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Cryptophyta,Komma,0.491793202,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Cyanophyta,Aphanizomenon,5.402342979,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Cyanophyta,Aphanocapsa,0.468066084,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Cyanophyta,Cuspidothrix,20.87553333,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Cyanophyta,Cylindrospermopsis,0.536767142,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Cyanophyta,Dolichospermum,1.125470285,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Cyanophyta,Snowella,1.355027319,Katie Cope,11/17/2019
A19124224,124,8/12/2019,Dinophyta,Ceratium,14.16770855,Katie Cope,11/17/2019
A19125203,125,7/22/2019,Chlorophyta,Ankyra,6.15E-05,Katie Cope,12/18/2019
A19125203,125,7/22/2019,Chlorophyta,Schroederia,0.000481452,Katie Cope,12/18/2019
A19125203,125,7/22/2019,Cryptophyta,Cryptomonas,0.835857114,Katie Cope,12/18/2019
A19125203,125,7/22/2019,Cryptophyta,Komma,0.0070377,Katie Cope,12/18/2019
A19125203,125,7/22/2019,Cyanophyta,Aphanocapsa,0.713813877,Katie Cope,12/18/2019
A19125203,125,7/22/2019,Cyanophyta,Aphanothece,2.150270043,Katie Cope,12/18/2019
A19125203,125,7/22/2019,Cyanophyta,Dolichospermum,0.002954363,Katie Cope,12/18/2019
A19125203,125,7/22/2019,Cyanophyta,Microcystis,12.10513776,Katie Cope,12/18/2019
A19126198,126,7/17/2019,Bacillariophyta,Uroselenia,0.010402276,Grace Wilkinson,12/28/2019
A19126198,126,7/17/2019,Chlorophyta,Coelastrum,0.044049145,Grace Wilkinson,12/28/2019
A19126198,126,7/17/2019,Chlorophyta,Oocystis,0.036985871,Grace Wilkinson,12/28/2019
A19126198,126,7/17/2019,Cyanophyta,Dolichospermum,1.16025388,Grace Wilkinson,12/28/2019
A19126198,126,7/17/2019,Cyanophyta,Microcystis,0.288952116,Grace Wilkinson,12/28/2019
A19126198,126,7/17/2019,Cyanophyta,Pseudanabaena,2.998781176,Grace Wilkinson,12/28/2019
A19127217,127,8/5/2019,Bacillariophyta,Cyclotella,0.198104942,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Chlorophyta,Coelastrum,0.144727321,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Chlorophyta,Desmodesmus,0.222953777,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Chlorophyta,Eudorina,2.261364384,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Chlorophyta,Golenkina,0.070667637,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Chlorophyta,Selenastrum,0.00435522,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cryptophyta,Cryptomonas,0.831820275,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cryptophyta,Komma,0.04824244,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cyanophyta,Anabaenopsis,0.187944507,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cyanophyta,Aphanizomenon,0.137189439,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cyanophyta,Aphanocapsa,55.64308404,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cyanophyta,Cuspidothrix,0.158295507,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cyanophyta,Dolichospermum,1.371333402,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cyanophyta,Microcystis,40.19786901,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cyanophyta,Pseudanabaena,0.032287258,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Cyanophyta,Woronichinia,5.360271132,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Dinophyta,Peridinioipsis,1.551295967,Katie Cope,11/26/2019
A19127217,127,8/5/2019,Dinophyta,Peridinium,4.727759139,Katie Cope,11/26/2019
A19128197,128,7/16/2019,Chlorophyta,Chlamydomonas,0.153657567,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Chlorophyta,Franceia,0.036627821,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Chlorophyta,Golenkina,0.005766479,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Chlorophyta,Selenastrum,0.012822026,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cryptophyta,Cryptomonas,0.181704162,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cryptophyta,Komma,0.19419238,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cyanophyta,Aphanizomenon,0.157136558,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cyanophyta,Aphanocapsa,0.778474689,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cyanophyta,Cuspidothrix,0.471569853,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cyanophyta,Dolichospermum,2.241622673,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cyanophyta,Microcystis,0.803814087,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cyanophyta,Planktothrix,3.273918554,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cyanophyta,Pseudanabaena,0.016578628,Katie Cope,11/19/2019
A19128197,128,7/16/2019,Cyanophyta,Snowella,1.44373297,Katie Cope,11/19/2019
A19130161,130,6/10/2019,Bacillariophyta,Cocconeis,0.006679722,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Bacillariophyta,Fragilaria,0.015771567,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Bacillariophyta,Navicula,0.113033429,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Chlorophyta,Ankyra,0.001188666,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Chlorophyta,Chlamydomonas,0.035590515,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Chlorophyta,Sphaerocystis,1.089959513,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Cryptophyta,Cryptomonas,0.049112196,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Cryptophyta,Komma,0.067475168,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Cyanophyta,Aphanizomenon,0.19746543,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Cyanophyta,Aphanothece,1.288768958,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Cyanophyta,Dolichospermum,11.26187858,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Cyanophyta,Microcystis,1.632601144,Katie Cope,10/28/2019
A19130161,130,6/10/2019,Cyanophyta,Woronichinia,15.39008061,Katie Cope,10/28/2019
A19131210,131,7/29/2019,Bacillariophyta,Aulacoseira,1.195034161,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Chlorophyta,Ankyra,0.000976335,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Chlorophyta,Chlamydomonas,0.083720735,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Chlorophyta,Dictyosphaerium,0.099171398,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Chlorophyta,Franceia,0.041860367,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Chlorophyta,Oocystis,0.08429662,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Cryptophyta,Cryptomonas,0.258240634,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Cryptophyta,Komma,0.148299337,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Cyanophyta,Aphanizomenon,0.793760436,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Cyanophyta,Dolichospermum,1.268596129,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Cyanophyta,Microcystis,23.81183673,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Cyanophyta,Woronichinia,87.75131288,Katie Cope,11/11/2019
A19131210,131,7/29/2019,Euglenophyta,Trachelomonas,0.041860367,Katie Cope,11/11/2019
A19132142,132,5/22/2019,Bacillariophyta,Synedra,0.002896572,Katie Cope,12/30/2019
A19132142,132,5/22/2019,Chlorophyta,Ankyra,0.020259649,Katie Cope,12/30/2019
A19132142,132,5/22/2019,Cryptophyta,Cryptomonas,0.863990297,Katie Cope,12/30/2019
A19132142,132,5/22/2019,Cryptophyta,Komma,0.07161477,Katie Cope,12/30/2019
A19205260,205,9/17/2019,Bacillariophyta,Cyclotella,0.050202289,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Bacillariophyta,Nitzschia,0.399497125,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Chlorophyta,Chlamydomonas,0.050202289,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Chlorophyta,Crucigenia,0.047939655,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Chlorophyta,Kirchneriella,0.00637755,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Chlorophyta,Monoraphidium,0.009993974,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Chlorophyta,Selenastrum,0.084524263,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cryptophyta,Cryptomonas,0.775128577,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cryptophyta,Komma,0.237360117,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cyanophyta,Aphanizomenon,2.504667169,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cyanophyta,Aphanocapsa,8.097293424,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cyanophyta,Cuspidothrix,3.735598644,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cyanophyta,Cylindrospermopsis,1.497004377,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cyanophyta,Dolichospermum,2.438046291,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cyanophyta,Microcystis,46.16369207,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cyanophyta,Pseudanabaena,0.053339932,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cyanophyta,Romeria,0.047064646,Katie Cope,12/20/2019
A19205260,205,9/17/2019,Cyanophyta,Snowella,0.331484567,Katie Cope,12/20/2019
A19245251,245,9/8/2019,Bacillariophyta,Aulacoseira,0.258423697,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Bacillariophyta,Synedra,0.016011237,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Chlorophyta,Chlamydomonas,0.339158961,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Chlorophyta,Desmodesmus,0.003644984,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Chlorophyta,Dictyosphaerium,0.005669976,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Chlorophyta,Kirchneriella,0.000113906,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Chlorophyta,Monoraphidium,0.003417173,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Chlorophyta,Oocystis,0.040094828,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Chlorophyta,Selenastrum,0.006201536,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Chlorophyta,Tetraedron,0.012530533,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cryptophyta,Cryptomonas,0.128371793,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cryptophyta,Komma,0.07751935,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cyanophyta,Aphanizomenon,0.322581117,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cyanophyta,Aphanocapsa,0.140972763,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cyanophyta,Aphanothece,0.192215973,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cyanophyta,Cuspidothrix,0.365111776,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cyanophyta,Cylindrospermopsis,1.405483192,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cyanophyta,Microcystis,0.001822492,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cyanophyta,Planktothrix,1.451615025,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cyanophyta,Pseudanabaena,0.07927841,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Cyanophyta,Snowella,0.919815749,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Dinophyta,Ceratium,7.351705663,Katie Cope,12/28/2019
A19245251,245,9/8/2019,Euglenophyta,Trachelomonas,0.151608569,Katie Cope,12/28/2019
A19257140,257,5/20/2019,Bacillariophyta,Cyclotella,1.435514111,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Bacillariophyta,Gomphonema,0.161122212,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Bacillariophyta,Navicula,0.062328856,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Bacillariophyta,Synedra,0.003685451,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Chlamydomonas,0.532106484,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Crucigenia,0.031095992,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Desmodesmus,1.335869436,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Kirchneriella,0.000603031,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Lagerheimia,0.027560378,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Monoraphidium,0.091508405,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Oocystis,0.07993452,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Scenedesmus,0.293944296,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Selenastrum,0.02201166,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Tetraedron,0.080158558,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Tetrastrum,0.021191939,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Chlorophyta,Treubaria,0.043630199,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Cryptophyta,Cryptomonas,1.953500809,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Cryptophyta,Komma,0.176935584,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Cyanophyta,Aphanocapsa,0.063600873,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Cyanophyta,Aphanothece,0.004824244,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Cyanophyta,Merismopedia,0.041401813,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Cyanophyta,Pseudanabaena,0.150833004,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Cyanophyta,Romeria,0.002035228,Katie Cope,11/5/2019
A19257140,257,5/20/2019,Euglenophyta,Euglena,3.052841918,Katie Cope,11/5/2019
A19259211,259,7/30/2019,Bacillariophyta,Aulacoseira,0.327144048,Katie Cope,12/11/2019
A19259211,259,7/30/2019,Bacillariophyta,Synedra,0.023121817,Katie Cope,12/11/2019
A19259211,259,7/30/2019,Chlorophyta,Kirchneriella,0.000585582,Katie Cope,12/11/2019
A19259211,259,7/30/2019,Chlorophyta,Monoraphidium,0.008901879,Katie Cope,12/11/2019
A19259211,259,7/30/2019,Cryptophyta,Komma,0.006008768,Katie Cope,12/11/2019
A19259211,259,7/30/2019,Cyanophyta,Aphanocapsa,2.660480266,Katie Cope,12/11/2019
A19259211,259,7/30/2019,Cyanophyta,Dolichospermum,0.523430476,Katie Cope,12/11/2019
A19259211,259,7/30/2019,Cyanophyta,Microcystis,101.9777229,Katie Cope,12/11/2019
A19259211,259,7/30/2019,Cyanophyta,Pseudanabaena,0.049797667,Katie Cope,12/11/2019
A19300154,300,6/3/2019,Bacillariophyta,Cyclotella,0.145743989,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Chlorophyta,Ankyra,0.000650636,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Chlorophyta,Characium,0.053684415,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Chlorophyta,Chlamydomonas,0.502350096,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Chlorophyta,Golenkina,0.001756545,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Chlorophyta,Kirchneriella,0.000130114,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Chlorophyta,Schroederia,0.041373732,Katie Cope,10/10/2019
A19300154,300,6/3/2019,Cryptophyta,Cryptomonas,0.630827028,Katie Cope,10/10/2019
